Customer_ID,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score
CUST05599,32, Female,128340,Salaried,Unknown,656
CUST04478,44,M,"$56,255",Sal.,1,542
CUST03185,43,M,130915,Salaried,4,785
CUST01702,32, Female,48032,Sal.,3,544
CUST00956,62,Male ,252286,BUSINESS OWNER,16,622
CUST03877,21,FEMALE,118818,Salaried,1,718
CUST04615,21,male,215609,Business Owner,1,636
CUST04190,N/A,male,34531,Self-Employed,8,696
CUST03554,44,F,49220,Free Lancer,12,724
CUST00890,34, Female,77219,Sal.,999,769
CUST04463,31,female,97954,SALARIED,4,850
CUST03297,65, Female,130785,SALARIED,28,nan
CUST04160,56, Female,93933,Salaried,,nan
CUST04861,24,male,1613,Not Employed,0,826
CUST00398,46,male,72371,Salaried,5,771
CUST02937,65,MALE,93206,salaried,3,662
CUST00040,34, ,7557,UNEMPLOYED,100,726
CUST02588,33,F,77790/-,Freelancer,nan,566
CUST05810,,m,76404,freelancer,30,810
CUST02587,29,F,43386,SALARIED,1,757
CUST00648,52,f,54409,freelancer,18,692
CUST03417,37,MALE,107222,Self employed,6,765
CUST02423,22,M,47445,freelancer,100,641
CUST01522,61,m,74937,Salaried,24,1200
CUST00363,56,Male,42096,SALARIED,17,682
CUST04147,40,m,118175,Salaried,4,662
CUST02528,48, Female,INR 7998,Unemployed,0,652
CUST00107,60,MALE,99999999,Not Employed,0,800
CUST04228,57, Female,132924/-,Salaried,8,639
CUST00569,42,FEMALE,134823,SALARIED,20,850
CUST03192,60,m,119320,Business owner,32,628
CUST03030,65,male,57149,Full-Time,6,720
CUST05650,32,Male,30676,Sal.,N/A,609
CUST01803,46,F,$-1,Jobless,0,571
CUST00155,40,male,55072,Self Employed,18,NULL
CUST05362,43,m,54314,freelancer,8,798
CUST02643,N/A, Female,97710,Sal.,20,737
CUST02017,26,FEMALE,59799,Free Lancer,1,730
CUST01089,27,F,218764,Business Owner,7,797
CUST02850, ,m,116605,#N/A,29,817
CUST01579,55,male,120683,SALARIED,12,755
CUST05621,56,FEMALE,47293,Salaried,10,817
CUST03009,55,F,82319,salaried,N/A,728
CUST00131,38,m,211855,Business owner,10,709
CUST04749,51,M,241389,BUSINESS OWNER,16,808
CUST04125,49,male,117432,Biz Owner,10,759
CUST00371,63,Female,67666,salaried,26,735
CUST05437,28,Female,131609,Salaried,3,724
CUST02794,NULL,Male,-1,FREELANCER,32,533
CUST05579,43,M,97591,Full-Time,4,699
CUST00121,59,m,42281,Self Employed,23,
CUST05420,21,Male ,110832,SALARIED,1,559
CUST00855,34,Male,65023,Business owner,13,788
CUST00196,54,MALE,109692,salaried,14,728
CUST04495,41,Female,5368,Not Employed,0,647
CUST02255,61,female,295602,Business Owner,15,808
CUST03575,62,nan,148686,salaried,16,-50
CUST05317,43,FEMALE,215098,Biz Owner,20,806
CUST01608,55,male,47561,Gig Worker,27,754
CUST04775,44,m,33631,salaried,24,NULL
CUST05745,43, Female,74656,Sal.,15,693
CUST01120,63,Female,112100,Sal.,28,677
CUST05047,29,f,"$19,100",freelancer,4,635
CUST00848,65,male,53499.00,SE,3,621
CUST00487,45,m,9609,Jobless,0,780
CUST04018,42,F,119433,Salaried,9,832
CUST03021,200,F,58985,SALARIED,1,727
CUST00447,57,f,99262/-,Self Employed,#N/A,772
CUST02994,56,M,275771,Biz Owner,11,639
CUST01247,50,Male ,75863,freelancer,10,698
CUST01656,35,female,125321/-,Sal.,2,785
CUST02786,46,MALE,#N/A,Full-Time,17,644
CUST04154,53,m,29423,Self-Employed,16,772
CUST01686,36,MALE,59487,Salaried,11,748
CUST03387,64,Female, ,SE,11,745
CUST00911,45,f,139043,Full-Time,22,777
CUST03906,43,non-binary,37373/-,Full-Time,13,707
CUST00847,23,Female,136211,salaried,2,850
CUST03235,34,nan,62846,Freelancer,5,682
CUST04044,57,F,86930,Biz Owner,9,648
CUST03401,35,M,121347,nan,13,785
CUST05627,65,m,114782,self-employed,21,847
CUST04825,58,Male ,71151,Salaried,21,754
CUST03389,52,M,86120,Self employed,28,850
CUST05480,28,FEMALE,36471,Sal.,8,718
CUST02953,36,m,272950,Business owner,3,806
CUST02903,63,F,48886,salaried,18,850
CUST01012,28,FEMALE,109494,SALARIED, ,nan
CUST04751,58,F,6818,UNEMPLOYED, ,812
CUST00495,33,FEMALE,188346,BUSINESS OWNER,10,780
CUST02025,33,Female,148300,Salaried,2,641
CUST01081,26,f,147754,salaried,5,731
CUST00991,36, Female,63466,SE,1,715
CUST04943,47,female,47612,Full-Time,25,778
CUST05607,52,m,79650,SALARIED,15,790
CUST00530,26, Female,44282,Salaried,6,687
CUST01015,37,Male ,126117,Business Owner,13,668
CUST03481,27,male,44649,Self-Employed,5,782
CUST04233,25,Male ,123377,Salaried,3,#N/A
CUST04446,36,male,INR 30210,Self Employed,6,539
CUST01783,34,female,95035,Self-Employed,9,650
CUST00952,28, Female,INR 104592,Salaried,8,734
CUST05870,28,F,46283,Salaried,-3,761
CUST04279,65,#N/A,135551,Sal.,NULL,850
CUST02616,26,Male ,66134,SE,6,616
CUST02957,42,Female,57546,salaried,Unknown,658
CUST04864,65,F,111727,Self Employed,14,541
CUST05108,38,m,105133,nan,14,815
CUST04407,62,m,116050,Full-Time,NULL,798
CUST03357,34,MALE,56910,SE,10,807
CUST03876,34,M,NULL,Jobless,0,765
CUST04335,40,female,78976,Self-Employed,20,821
CUST04573,25,FEMALE,50630,SALARIED,5,651
CUST05245,48, Female,77886,SE,10,820
CUST03823,22, Female,-5000,SALARIED,1,692
CUST05853,44,f,70095,Salaried,2,690
CUST04560,49,MALE,74373,SALARIED,21,733
CUST05177,60,FEMALE,90458,Salaried,12,723
CUST05719,64,Male ,132464,Business owner,14,780
CUST05416,40,M,72261,Self-Employed,10,573
CUST00478,24,male,76206,Salaried,1,602
CUST05495,38,F,43075,Salaried,4,584
CUST03010,34,,179312,Biz Owner,5,669
CUST02514,Unknown,Male ,123259,Full-Time,5,739
CUST00477,48,FEMALE,33571,freelancer,#N/A,617
CUST04748,34,m,36301,Self Employed,7,633
CUST02102,26,m,111697,Salaried,4,584
CUST02983,35, Female,78178,FREELANCER,9,676
CUST01613,32,F,8542,Jobless,0,692
CUST02254,30,FEMALE,70864/-,Sal.,6,824
CUST00293,41,m,146771,SALARIED,2,638
CUST02252,31,m,N/A,Business owner,,411
CUST02537,56,F,INR 59564,Full-Time,9,779
CUST01981,36,Male ,42819,FREELANCER,6,598
CUST04523,58, Female,75398,Free Lancer,34,774
CUST01105,65,female,64535,Self Employed,11,559
CUST00818,53, Female,122853,Full-Time,30,nan
CUST03617,45,female,103040,Sal.,4,587
CUST01310,51,Male ,78551,Sal.,21,673
CUST01521,54,Male ,116643,Sal.,2,660
CUST00036,53,f,133988,SALARIED,8,745
CUST02313,43, Female,112874,self-employed,18,785
CUST02845,28,M,114285,Self-Employed,8,850
CUST01617,32, Female,287648,Entrepreneur,12,NULL
CUST01301,,MALE,42387,freelancer,21,Unknown
CUST01498,56,male,,SALARIED,nan,497
CUST01856,43,Male ,89938,salaried,11,671
CUST03095,24,F,137686/-,Sal.,4,747
CUST02657,51,MALE,48339,Sal.,26,850
CUST00685,58,FEMALE,112584,Business Owner,10,850
CUST00108,64,F,75228,SALARIED, ,1200
CUST03751,33,FEMALE,130402,SALARIED,NULL,719
CUST03418,48,Male,INR 136546,Unknown,4,663
CUST00130,33,MALE,65286,Full-Time,8,585
CUST05725,49,M,137343,Full-Time,4,558
CUST02307,53,M,146238,Salaried,9,850
CUST04512,35,Male ,215743,BUSINESS OWNER,13,737
CUST05163,32,FEMALE,97979, ,6,614
CUST03475,59,F,94109,Self employed,1,675
CUST01112,23,male,"$44,241",Sal.,2,618
CUST02224,22,f,78406,SE,100,792
CUST03536,24,m,156760,Business Owner,4,650
CUST05744,40,FEMALE,125171,Salaried,18,758
CUST03070,37, Female,72890,freelancer,13,759
CUST05113,48,Female,73984,Salaried,18,577
CUST00954,63,m,115811,salaried,12,737
CUST03919,56,f,50859,Salaried,17,832
CUST04654,36,M,94040,self-employed,13,756
CUST00682,23,Male ,35051,salaried,3,726
CUST03113,30, Female,245982,Business owner,2,834
CUST02721,35,male,110519,SE,13,611
CUST01245,56,MALE,86531,SALARIED,N/A,#N/A
CUST04604,26,F,nan,Self Employed,Unknown,NULL
CUST04257,32,F,86559,Sal.,10,844
CUST03190,29,Female,99999999,Business Owner,5,635
CUST00249,48,f,#N/A,Full-Time,22,827
CUST02045,55,M,116801,Self-Employed,24,711
CUST04863,65,female,135337,salaried,nan,850
CUST05962,7,MALE,66999/-,Self employed,15,756
CUST05430,28,m,95754,SALARIED,NULL,661
CUST00288,33, Female,181867,Business owner,NULL,739
CUST03847,60,Male ,85571,N/A,14,712
CUST04688,33,Female,115765,SALARIED,11,706
CUST01344,51,M,129021,SALARIED,8,605
CUST02736,34,,271600,BUSINESS OWNER,3,564
CUST00700,64,m,77227,,1,526
CUST01618,,Male,44871,Free Lancer,5,604
CUST02894,60, ,124382,SALARIED,25,615
CUST05128,28,Male ,75468,Self-Employed,4,850
CUST04802,47,Male,99999999,BUSINESS OWNER,25,736
CUST02459,31,F,21262,Freelancer,1,508
CUST00857,52,male,137501,Full-Time,17,800
CUST01713,28,Non binary,52498,#N/A,1,761
CUST04629,50,MALE,49261,FREELANCER,17,841
CUST04468,54,FEMALE,120925,Salaried, ,708
CUST05517,#N/A,f,101635,Sal.,10,608
CUST01113,43,male,79842,Salaried,22,850
CUST05909,54, Female,83121/-,Full-Time,12,850
CUST00840,42,Non-Binary,110393,Full-Time,22,644
CUST01601,59,female,84353,SALARIED,12,672
CUST04638,42,female,87643,Self employed,1,752
CUST02155,130,m,73835,Self Employed,2,669
CUST04756,35,Male,86055,SE,3,784
CUST04076,45,FEMALE,194467,Entrepreneur,N/A,582
CUST05179,60,male,59253,Freelancer,19,748
CUST00265,47,F,"$55,252",SALARIED,4,1200
CUST00051,29,f,104937,SE,8,999
CUST04518,26,Male ,42254,Freelancer,1,687
CUST05035,NULL,FEMALE,46014,SE,5,684
CUST02473,59,FEMALE,9596,unemployed,0,657
CUST05647,30,m,129951,Biz Owner,6,733
CUST01689,,f,35447,Self Employed, ,829
CUST00832,58,Male ,128506,Entrepreneur,,850
CUST04392,28,FEMALE,36794,Self employed,5,796
CUST03305,48, Female,33119,Full-Time,28,747
CUST01635,53,Female,86602,self-employed,32,819
CUST02682,49,Male ,108528.00,Full-Time,5,nan
CUST02379,51,m,35187,#N/A,15,617
CUST03344,46,m,80075,SALARIED,24,664
CUST02008,58,female,107498,salaried,19,676
CUST00263,49,female,,self-employed,4,756
CUST00437,56,male,INR 56083,self-employed,31,754
CUST00917,23,female,101970,Full-Time,#N/A,786
CUST03115,59,Female,66182,Sal.,13,750
CUST04637,51,F,82612,salaried,9,753
CUST03442,25,F,76977,freelancer,2,726
CUST01774,43,female,31131,Sal.,16,850
CUST02169,44,M,109790,salaried,18,601
CUST03723,53, Female,60097,FREELANCER,25,551
CUST00470,45,Male ,NULL,Self Employed,N/A,669
CUST01700,43,Male ,69538,Free Lancer,11,807
CUST02667,34,M,3937,Not Employed,0,551
CUST01098,54, Female,93103,Salaried,#N/A,nan
CUST03250,38, Female,INR 144946,SALARIED,7,623
CUST05151,37,m,75044,Gig Worker,3,#N/A
CUST00780,63,MALE,41044,Salaried,999,850
CUST02107,46,f,125879,nan,10,794
CUST01849,36,Female,84840,Sal.,11,684
CUST03191,23,m,230578,Entrepreneur,3,571
CUST04230,44,Female,30762,SALARIED,19,795
CUST04665,53,male,20128,Gig Worker,4,591
CUST01404,Unknown,F,269195,Business owner,1,702
CUST04553,22,male,72233,Gig Worker,1,684
CUST05795,65,F,121329,NULL,32,726
CUST02338,0,male,78347,SE,7,719
CUST02138,41,m,103571,Business owner,12,718
CUST00403,Unknown,Male ,117693,Salaried,17,850
CUST01365,57,Male, ,Gig Worker,10,Unknown
CUST03207,40,M,97984,Self employed,11,682
CUST01212,59,nan,170542,BUSINESS OWNER,11,747
CUST04470,48,,200630,Business owner,21,747
CUST04108,62,M,125658,Salaried,24,542
CUST02680,40,MALE,297119,BUSINESS OWNER,9,740
CUST03775,24,Female,110921,salaried,NULL,699
CUST00622,59,MALE,61121,Salaried,20,558
CUST05216,62,F,111440,Self-Employed,32,832
CUST01801,33,f,128251,salaried,9,753
CUST04768,38,FEMALE,129851,Sal.,9,761
CUST04207,53,female,247282,BUSINESS OWNER,10,668
CUST00895,37,Male ,101773,Self employed,7,697
CUST03795,200,Male,266354,BUSINESS OWNER,21,849
CUST01352,55,male,73427,Self employed,1,617
CUST04134,25,Male ,INR 49625,Full-Time,5,704
CUST03835,,female,71039,BUSINESS OWNER,#N/A,768
CUST05738,28,Female,62055,Salaried,8,697
CUST04694,38, Female,50063,Full-Time,16,707
CUST02659,37,Male ,6097,#N/A,0,765
CUST00289,31,male,60790,Gig Worker,2,720
CUST03234,24,MALE,122162,Full-Time,2,813
CUST04314,56,Male ,114964,SE,5,636
CUST05189,55,m,235158,Business owner,2,643
CUST02720,27,NULL,43967,Salaried,5,564
CUST02715,25,m,17580,Gig Worker,4,586
CUST03002,32,m,84618,Salaried,9,805
CUST00113,41,Male,58269,Self-Employed,11,649
CUST05613,29,F,69368,self-employed,8,659
CUST02675,47,female,86535,SALARIED,4,636
CUST00828,59,Male ,84431,Salaried,1,720
CUST01549,43,male,96250,SALARIED,13,733
CUST02203,42,F,133708,Sal.,1,819
CUST03516,43,female,18006,Free Lancer,8,765
CUST05612,21,,83351,Full-Time,1,N/A
CUST05761,N/A,FEMALE,60333,Salaried,17,790
CUST04016,35,f,54593,Self employed,6,691
CUST00547,22,Female,"$54,401",Sal.,2,
CUST03543,44,F,86755,self-employed,100,695
CUST04989,62,MALE,234367,Biz Owner,5,723
CUST03369,49,M,104982,Salaried,5,546
CUST01798,64,NB,23692,self-employed,8,781
CUST05173,33,MALE,71299,Gig Worker,5,630
CUST00774,33,m,nan,salaried,7,850
CUST03062,22,M,84707,self-employed,2,529
CUST00023,nan,Male ,-1,Not Employed,0,567
CUST03749,22,FEMALE,138795,Full-Time,1,712
CUST03502,43,F,78447,Salaried,4,713
CUST04238,60,Male,32848,Self employed,13,833
CUST03035,35,F,53082,Business Owner,8,797
CUST04004,36,Non-Binary,27757,Self Employed,6,512
CUST00970,47, Female,63333,self-employed,6,689
CUST00572,23,M,61859,Free Lancer,3,822
CUST01279,32,f,33729,Full-Time,4,796
CUST05129,-5,MALE,23683,Self-Employed,6,659
CUST04214,59, Female,N/A,nan,20,730
CUST02134,34,FEMALE,115904,Sal.,12,Unknown
CUST05306,21,F,2729,Jobless,0,761
CUST04131,44,M,76482,Salaried,NULL,741
CUST04388,49,female, ,SALARIED,9,681
CUST03125,61,Male ,68916,self-employed,20,578
CUST01645,63,Female,278915,Business Owner,3,743
CUST01010,55,f,81528,Business owner,2,781
CUST04594,51,female,111659,Self-Employed,19,682
CUST01793,27,f,32803,salaried,4,685
CUST04503,21,M,114654,self-employed,1,704
CUST01320,0,#N/A,65244,salaried,8,770
CUST01492,51,male,104167,Sal.,10,694
CUST01408,55,Male ,96871.00,salaried,14,749
CUST04224,N/A,female,108674,Full-Time,16,732
CUST02532,65,m,56219,Salaried,Unknown,798
CUST02422,52,M,57006,Self-Employed,15,607
CUST00613,39,Male ,110413,Self-Employed,11,834
CUST02127,34,Unknown,31566,Self Employed,4,NULL
CUST04899,7,NB,85847,Full-Time,9,698
CUST00713,53,m,8617,Unemployed,0,
CUST01505,nan,male,6193,Unemployed,0,613
CUST00173,60,Female,,SE,5,522
CUST02939,49, Female,3201,Unemployed,0,797
CUST02479,44,Female,68341,Salaried,21,768
CUST00596,60,F,60904,Gig Worker,15,789
CUST00224,27,Male,241938,Entrepreneur,6,748
CUST00545,37,Female,45556,freelancer,13,756
CUST03049,59,F,257250,Business Owner,31,760
CUST02544,38,f,"$90,706",SE,18,674
CUST05185,36,female,41272,salaried,16,850
CUST03028,58,FEMALE,"$197,320",Biz Owner,17,648
CUST02830,59, Female,79448,Free Lancer,8,700
CUST05052,40, Female,98026,self-employed,4,756
CUST05665,30,Male,8395,UNEMPLOYED,0,612
CUST02121,22,Female,-1,SALARIED,2,1200
CUST03266,43,FEMALE,41175, ,22,682
CUST00706,35, Female,72289,Sal.,4,900
CUST03094,53,Female,nan,self-employed,26,850
CUST02954,52,M,,Business owner,#N/A,529
CUST03662,21,M,115209,salaried,1,733
CUST04497,29,male,56088,Salaried,3,488
CUST04203,27,Female,49921/-,Freelancer,2,683
CUST03271,52,m,239316,Biz Owner,3,770
CUST03415,62,FEMALE,35489,Salaried,16,773
CUST02416,23,MALE,28897,Free Lancer,3,757
CUST02804,23,m,250588,Biz Owner,2,768
CUST02021,7,MALE,95477,SALARIED,nan,676
CUST04240,35,Male ,N/A,SALARIED,5,586
CUST01763,56,female,71950,Full-Time,30,733
CUST02420,32,female, ,salaried,7,706
CUST03236,54,Male,NULL,Self Employed,19,813
CUST05703,60,Male ,104378,Business Owner,25,781
CUST03371,30,FEMALE,N/A,Unemployed,0,628
CUST02345,47, ,106059,Self-Employed,18,729
CUST03206,60,MALE,146591,SALARIED,23,707
CUST01056,57,M,153090,Business Owner,23,700
CUST05453,56,F,63475,Gig Worker,5,687
CUST05020,46,FEMALE,291460,BUSINESS OWNER,25,712
CUST04444,47, Female,31116,Full-Time,14,675
CUST02359,41,f,113473,Self-Employed,#N/A,746
CUST02372,46,f,60823,Self-Employed,7,716
CUST00134,29,MALE,40122,freelancer,6,-50
CUST00707,64,M,8185,unemployed,0,815
CUST01400,33, Female,20134,,2,542
CUST04019,29,m,60605,Freelancer,6,770
CUST03514,37,Non-Binary,144542,salaried,NULL,715
CUST04873,22,Male ,298790,Entrepreneur,2,781
CUST03993,44,female,116869,SE,18,833
CUST00551,28,f,52236,freelancer,8,677
CUST05697,32, Female,27433,FREELANCER,8,671
CUST04262,200,male,93239,Sal.,26,850
CUST05354,60,,5321,unemployed,-3,636
CUST01520,21,Male,42025,freelancer,1,684
CUST04093,29,female,49167,Gig Worker,2,0
CUST03861,54,Female,111218,salaried,14,627
CUST02519,N/A,m,39050,Sal.,22,652
CUST01087,21,MALE,-1,Salaried,1,566
CUST00625,63,f,NULL,Freelancer,15,647
CUST00510,#N/A,Male ,109251,SALARIED,14,821
CUST03964,22,female,55407,Full-Time,1,696
CUST05982,35,f,42492,Gig Worker,12,681
CUST01156,47,MALE,7738,Unemployed,0,636
CUST04591,54, Female,68508,Salaried,32,704
CUST03862,42,Unknown,74406,Gig Worker,4,645
CUST04058,31,M,138019,Full-Time,4,664
CUST02650,42,m,110445,Sal.,N/A,751
CUST05210,46,Male ,75229,SALARIED,15,481
CUST00298,30, ,39404,Self Employed,7,682
CUST01788,65,female,#N/A,BUSINESS OWNER,11,696
CUST00601,-5,FEMALE,118035,self-employed,25,676
CUST00405,46,MALE,84209,Salaried,24,733
CUST05876,46,F,-5000,Self-Employed,14,850
CUST00041,nan,MALE,54403,Salaried,11,NULL
CUST00929,43,male,23693,Self Employed,10,675
CUST00357,40,male,264622,Entrepreneur,5,736
CUST04092,64,male,3935,#N/A,0,654
CUST04042,49,FEMALE,114161,Full-Time,13,599
CUST05335,33,M,75365,salaried,N/A,999
CUST05462,44,male,,Salaried,13,818
CUST02710,27, Female,104763,Self Employed,5,631
CUST01393,65,m,130003,Sal.,27,802
CUST04883,7,Male ,107051,SE,2,762
CUST00796,48,f,114540,self-employed,19,578
CUST02205,39,Male ,#N/A,Jobless,0,581
CUST05803,26,FEMALE,83893,Self-Employed,3,700
CUST05024,60,M,90057,Business Owner,15,N/A
CUST03759,33,female,114251,Full-Time,11,-50
CUST01854,41,Male,1729,Unemployed,0,704
CUST04561,45,Male ,90380,Salaried,5,703
CUST03928,31,Male ,40759,salaried,9,794
CUST03161,nan,Male,35188,Full-Time,22,643
CUST03501,39,Male ,116,unemployed,0,642
CUST00914,57,male,116718.00,SE,30,667
CUST03920,34,male,113960,N/A,10,661
CUST05390,48,M,44222,Full-Time,,680
CUST05769,57,female,102793,Self-Employed,27,630
CUST05889,41,M,121558,N/A,9,693
CUST01595,63,Male ,103104,Full-Time,14,610
CUST05214,#N/A,female,114445,salaried,35,785
CUST00191,63,Male,130082,Full-Time,28,765
CUST00558,38,female,49734,Self employed,13,786
CUST00228,38,M,143754,SALARIED,13,786
CUST01337,61,FEMALE,135725,Full-Time,100,702
CUST04992,28,male,81369,Self Employed,5,NULL
CUST03077,Unknown,FEMALE,144952,Full-Time,7,840
CUST01662,35,female,75015,self-employed,6,745
CUST04767,55,Male ,40359,SALARIED,10,589
CUST00666,23,F,33005.00,Self Employed,2,850
CUST00861,43,Non-Binary,95145,BUSINESS OWNER,22,850
CUST03046,21,F,26579,Gig Worker,1,630
CUST04464, ,Male ,NULL,Unemployed,0,637
CUST01681,64,Female,99999999,Self Employed,27,616
CUST04143,53,male,40799,Sal.,9,615
CUST05373,33,M,31144,SALARIED,6,704
CUST00621,54,MALE,40679,Sal.,3,659
CUST05066,28,m,30612,SE,2,764
CUST03681,55,M,71162,SE,12,604
CUST01840,28,m,46142,Gig Worker,6,632
CUST04099,52,Male,41520,SE,30,765
CUST00640,21,f,111415,SALARIED,1,829
CUST04955,48,Female,66688,Sal.,20,740
CUST03922,65,FEMALE,45212,Sal.,16,695
CUST05687,53,Female,271498,Entrepreneur,5,752
CUST05937,36,female,30560,Free Lancer,1,785
CUST04062,41,Non binary,147799/-,SALARIED,13,696
CUST02611,62,Male ,114278,Salaried,17,848
CUST02268,60,male,60753,FREELANCER,19,850
CUST02301,50,FEMALE,136031,#N/A,17,-50
CUST05789,23,FEMALE,97310,SALARIED,3,574
CUST05078,7,M,2319,Not Employed,#N/A,690
CUST05601,23,M,105460,Full-Time,3,567
CUST00809,59,M,41898,salaried,34,782
CUST05634, , Female,,Self-Employed,20,583
CUST02992,61,NULL,69997,freelancer,22,850
CUST05135,22, Female,129201,Sal.,2,723
CUST03460,55,Male ,38404,freelancer,23,729
CUST00001,33,f,53435,Salaried,10,704
CUST02204,58,Male,60422,Salaried,29,768
CUST02289,36,m,120539,Salaried,2,694
CUST03186,38,f,82885,salaried,14,724
CUST04277,34,m,92096,Self Employed,8,850
CUST04770,#N/A,Male ,38265,Sal.,19,689
CUST04192,200,Female,67775,Self employed,8,707
CUST00025,59,M,69294,freelancer,#N/A,747
CUST04554,48,M,73672,Sal.,4,635
CUST03550,39,MALE,26227/-,Self Employed,2,681
CUST02238,28,Male ,138786,Business owner,1,598
CUST03800,65,M,INR 79921, ,8,604
CUST02981,24,male,74535,Biz Owner,4,850
CUST04991,53,MALE,45629,Sal.,13,704
CUST05314,58,Male ,60737,Salaried,5,592
CUST01903,46,f,61984,Self employed,21,782
CUST03353,44,NB,-1,Sal.,23,850
CUST03903,27,Male ,63587,Self-Employed,1,-50
CUST04148,26,f,109423,SALARIED,NULL,-50
CUST04731,39,f,273063,BUSINESS OWNER,10,666
CUST04312,46, Female,147212,SALARIED,7,559
CUST03900,44,female,75357,Sal.,9,802
CUST01526,23,Male ,112913,salaried,3,846
CUST04126,52,FEMALE,43955,Sal.,9,636
CUST00116,27,M,132167,salaried,3,767
CUST00817,,NB,"$48,308",SALARIED,24,638
CUST04241,43,MALE,112741,SE,1,628
CUST05208,56,MALE,144347,salaried,19,668
CUST03717,55,Female,136120,Full-Time,28,821
CUST04074,62,Female,121504,SALARIED,31,850
CUST03826,47,female,144877,salaried,23,649
CUST05510,37,Male ,141222,Sal.,4,744
CUST02771,61,female,53707,Freelancer,16,NULL
CUST04323,55,MALE,76260,Full-Time,35,672
CUST04112,44,nan,38486,Self employed,7,797
CUST02402,48, Female,49692,Full-Time,12,626
CUST00717,53,Male ,28348.00,FREELANCER,16,741
